2019-09-20 17:05:35,219 - browserdriver - INFO - 当前选择的浏览器为 Chrome 
2019-09-20 17:05:35,219 - browserdriver - INFO - 测试的URL: http://172.23.23.222:7070/zfxtbgxt/form/86595d4a7f9384381526acb302bff724/insert
2019-09-20 17:05:37,843 - browserdriver - INFO - 启动Chrome浏览器
2019-09-20 17:05:40,129 - readconfig - INFO - 操作第2行元素,当前测试对象元素路径：username1
2019-09-20 17:05:40,144 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:05:40,190 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:05:40,251 - readconfig - INFO - 操作第3行元素,当前测试对象元素路径：password1
2019-09-20 17:05:40,260 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:05:40,320 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:05:40,375 - readconfig - INFO - 操作第4行元素,当前测试对象元素路径：submit_btn
2019-09-20 17:05:40,384 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:05:40,457 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:05:41,513 - element-exist - INFO - 找到该元素
2019-09-20 17:05:41,526 - seleniumdriver - INFO - 当前页面的ifram个数为1
2019-09-20 17:05:41,526 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="d7260871a4568a6db22e32bef95b4174", element="0.03590789051085852-2")>]
2019-09-20 17:05:41,603 - readconfig - INFO - 操作第7行元素,当前测试对象元素路径：/html/body/div/div/div[2]/div[9]/span[1]
2019-09-20 17:05:41,608 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:05:43,144 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:05:43,155 - seleniumdriver - INFO - 当前页面标题为：延长羁押通知案件列表
2019-09-20 17:05:43,164 - ys-qlc - INFO - 进入延长羁押业务成功
2019-09-20 17:05:43,223 - readconfig - INFO - 操作第11行元素,当前测试对象元素路径：jqButton-btn
2019-09-20 17:05:43,235 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:05:43,267 - seleniumdriver - INFO - 元素点击成功
