2019-09-20 17:15:08,664 - browserdriver - INFO - 当前选择的浏览器为 Chrome 
2019-09-20 17:15:08,664 - browserdriver - INFO - 测试的URL: http://172.23.23.222:7070/zfxtbgxt/form/86595d4a7f9384381526acb302bff724/insert
2019-09-20 17:15:11,281 - browserdriver - INFO - 启动Chrome浏览器
2019-09-20 17:15:13,132 - readconfig - INFO - 操作第2行元素,当前测试对象元素路径：username1
2019-09-20 17:15:13,143 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:13,203 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:15:13,264 - readconfig - INFO - 操作第3行元素,当前测试对象元素路径：password1
2019-09-20 17:15:13,276 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:13,345 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:15:13,403 - readconfig - INFO - 操作第4行元素,当前测试对象元素路径：submit_btn
2019-09-20 17:15:13,408 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:13,499 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:21,196 - element-exist - INFO - 找到该元素
2019-09-20 17:15:21,209 - seleniumdriver - INFO - 当前页面的ifram个数为1
2019-09-20 17:15:21,209 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.0704692496949404-2")>]
2019-09-20 17:15:21,279 - readconfig - INFO - 操作第7行元素,当前测试对象元素路径：/html/body/div/div/div[2]/div[9]/span[1]
2019-09-20 17:15:21,289 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:21,988 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:21,999 - seleniumdriver - INFO - 当前页面标题为：延长羁押通知案件列表
2019-09-20 17:15:22,006 - ys-qlc - INFO - 进入延长羁押业务成功
2019-09-20 17:15:22,069 - readconfig - INFO - 操作第11行元素,当前测试对象元素路径：jqButton-btn
2019-09-20 17:15:22,078 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:22,112 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:22,799 - ys-qlc - INFO - 开始选择案件和嫌疑人
2019-09-20 17:15:22,820 - choosesupects - INFO - 当前页案件数量为2
2019-09-20 17:15:22,868 - readconfig - INFO - 操作第19行元素,当前测试对象元素路径：/html/body/div[1]/div[1]/table/tbody/tr[1]/td[1]/input
2019-09-20 17:15:22,878 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:22,939 - seleniumdriver - INFO - 元素双击成功
2019-09-20 17:15:22,968 - choosesupects - INFO - 当前提捕流程选择的嫌疑人姓名： 成祖裘
2019-09-20 17:15:23,020 - readconfig - INFO - 操作第20行元素,当前测试对象元素路径：jqButtonSave
2019-09-20 17:15:23,031 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:23,118 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:31,232 - readconfig - INFO - 操作第64行元素,当前测试对象元素路径：jqInputctar
2019-09-20 17:15:31,249 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:31,316 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:15:31,388 - readconfig - INFO - 操作第65行元素,当前测试对象元素路径：jqDatedyjyksrq
2019-09-20 17:15:31,401 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:31,542 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:15:31,608 - readconfig - INFO - 操作第66行元素,当前测试对象元素路径：jqDatedyjyjzrq
2019-09-20 17:15:31,618 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:31,704 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:15:31,759 - readconfig - INFO - 操作第69行元素,当前测试对象元素路径：save
2019-09-20 17:15:31,779 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:31,819 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:36,918 - readconfig - INFO - 操作第70行元素,当前测试对象元素路径：viewWrit
2019-09-20 17:15:36,937 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:36,967 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:39,967 - jzxt - INFO - 开始上传公安文书
2019-09-20 17:15:41,012 - seleniumdriver - INFO - 当前页面标题为：文件管理
2019-09-20 17:15:41,108 - readconfig - INFO - 操作第22行元素,当前测试对象元素路径：//*[@id="jqTreeAreaFiles_ztree_3_span"]
2019-09-20 17:15:41,118 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:41,169 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:41,243 - readconfig - INFO - 操作第23行元素,当前测试对象元素路径：jqHtmlAreaUp
2019-09-20 17:15:41,253 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:42,579 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:15:42,591 - seleniumdriver - INFO - 当前页面的ifram个数为3
2019-09-20 17:15:42,591 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-3")>, <selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-4")>, <selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-5")>]
2019-09-20 17:15:42,668 - readconfig - INFO - 操作第24行元素,当前测试对象元素路径：//*[@id="SWFUpload_0"]
2019-09-20 17:15:42,688 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:42,748 - seleniumdriver - INFO - 元素双击成功
2019-09-20 17:15:48,048 - readconfig - INFO - 操作第26行元素,当前测试对象元素路径：/html/body/div[6]/div/div[1]
2019-09-20 17:15:48,057 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:48,089 - seleniumdriver - INFO - 元素双击成功
2019-09-20 17:15:48,097 - seleniumdriver - INFO - 当前页面的ifram个数为3
2019-09-20 17:15:48,097 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-3")>, <selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-4")>, <selenium.webdriver.remote.webelement.WebElement (session="2a8717cfb2e51da3a33499d2875adda0", element="0.6778925575942816-5")>]
2019-09-20 17:15:48,172 - readconfig - INFO - 操作第27行元素,当前测试对象元素路径：/html/body/div[2]/form/table/tbody/tr[3]/td/div/table/tbody/tr/td[1]/div/button
2019-09-20 17:15:48,183 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:15:48,239 - seleniumdriver - INFO - 元素双击成功
