2019-09-25 21:47:01,776 - browserdriver - INFO - 当前选择的浏览器为 Chrome 
2019-09-25 21:47:01,776 - browserdriver - INFO - 测试的URL: http://172.23.23.222:7070/zfxtbgxt/form/86595d4a7f9384381526acb302bff724/insert
2019-09-25 21:47:04,393 - browserdriver - INFO - 启动Chrome浏览器
2019-09-25 21:47:06,779 - readconfig - INFO - 操作第2行元素,当前测试对象元素路径：username1
2019-09-25 21:47:06,796 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:06,843 - seleniumdriver - INFO - 数据写入成功
2019-09-25 21:47:06,910 - readconfig - INFO - 操作第3行元素,当前测试对象元素路径：password1
2019-09-25 21:47:06,921 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:06,983 - seleniumdriver - INFO - 数据写入成功
2019-09-25 21:47:07,049 - readconfig - INFO - 操作第4行元素,当前测试对象元素路径：submit_btn
2019-09-25 21:47:07,059 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:07,123 - seleniumdriver - INFO - 元素点击成功
2019-09-25 21:47:08,118 - element-exist - INFO - 找到该元素
2019-09-25 21:47:08,129 - seleniumdriver - INFO - 当前页面的ifram个数为1
2019-09-25 21:47:08,129 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="68c322dd48b508b995dbb865f16dd42c", element="0.5268118422387993-2")>]
2019-09-25 21:47:08,216 - readconfig - INFO - 操作第5行元素,当前测试对象元素路径：/html/body/div/div/div[2]/div[2]/span[1]
2019-09-25 21:47:08,228 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:08,782 - seleniumdriver - INFO - 元素点击成功
2019-09-25 21:47:08,788 - seleniumdriver - INFO - 当前页面标题为：提捕案件列表
2019-09-25 21:47:08,860 - readconfig - INFO - 操作第11行元素,当前测试对象元素路径：jqButton-btn
2019-09-25 21:47:08,876 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:09,092 - seleniumdriver - INFO - 元素点击成功
2019-09-25 21:47:09,128 - tb-qlc - INFO - 开始选择案件和嫌疑人
2019-09-25 21:47:09,158 - choosesupects - INFO - 当前页案件数量为5
2019-09-25 21:47:09,159 - choosesupects - INFO - 正在查找第1条案件
2019-09-25 21:47:09,172 - choosesupects - INFO - 当前的案件列表数量为5
2019-09-25 21:47:09,187 - choosesupects - INFO - 双击案件列表，寻找有嫌疑人的案件
2019-09-25 21:47:11,289 - choosesupects - INFO - 正在查找的当前案件的嫌疑人数量为9
2019-09-25 21:47:11,289 - choosesupects - INFO - 当前选择的这个案件有嫌疑人，结束寻找
2019-09-25 21:47:11,313 - choosesupects - INFO - 当前提捕流程选择的嫌疑人姓名： 幼柏代
2019-09-25 21:47:11,381 - readconfig - INFO - 操作第16行元素,当前测试对象元素路径：/html/body/div[1]/div[3]/div[1]/table/thead/tr/th[1]/div[2]/input
2019-09-25 21:47:11,392 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:11,476 - seleniumdriver - INFO - 元素点击成功
2019-09-25 21:47:11,476 - choosesupects - INFO - 勾选成功
2019-09-25 21:47:11,564 - readconfig - INFO - 操作第17行元素,当前测试对象元素路径：/html/body/div[2]/div[1]/button
2019-09-25 21:47:11,575 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:11,641 - seleniumdriver - INFO - 元素点击成功
2019-09-25 21:47:11,641 - choosesupects - INFO - 提交成功
2019-09-25 21:47:11,721 - readconfig - INFO - 操作第48行元素,当前测试对象元素路径：jqNumeric5d68d
2019-09-25 21:47:13,195 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:13,235 - seleniumdriver - INFO - 数据写入成功
2019-09-25 21:47:13,318 - readconfig - INFO - 操作第49行元素,当前测试对象元素路径：jqInput98ad2
2019-09-25 21:47:13,329 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:13,436 - seleniumdriver - INFO - 数据写入成功
2019-09-25 21:47:13,436 - tb-qlc - INFO - 页面字段内容填写结束
2019-09-25 21:47:13,436 - ChooseQzcs - INFO - 开始执行js
2019-09-25 21:47:13,436 - ChooseQzcs - INFO - 开始执行js
2019-09-25 21:47:13,516 - readconfig - INFO - 操作第39行元素,当前测试对象元素路径：/html/body/div[1]/div[1]/div/div/div/div[2]/div/div[4]/div/div[2]/div/div[1]/table/tbody/tr/td[5]
2019-09-25 21:47:13,529 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:18,660 - readconfig - INFO - 操作第39行元素,当前测试对象元素路径：/html/body/div[1]/div[1]/div/div/div/div[2]/div/div[4]/div/div[2]/div/div[1]/table/tbody/tr/td[5]
2019-09-25 21:47:18,670 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:18,700 - seleniumdriver - INFO - 元素双击成功
2019-09-25 21:47:18,790 - readconfig - INFO - 操作第40行元素,当前测试对象元素路径：[class='jqColumnEditor jqColumnEditor-default']
2019-09-25 21:47:18,801 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:18,852 - seleniumdriver - INFO - 元素双击成功
2019-09-25 21:47:18,940 - readconfig - INFO - 操作第41行元素,当前测试对象元素路径：//*[@id="jqSelectListcfe6b"]
2019-09-25 21:47:18,951 - seleniumdriver - INFO - 找到该元素
2019-09-25 21:47:19,032 - seleniumdriver - INFO - 元素双击成功
2019-09-25 21:47:19,111 - readconfig - INFO - 操作第42行元素,当前测试对象元素路径：/html/body/div[10]/div/div[1]
2019-09-25 21:47:19,124 - seleniumdriver - INFO - 找到该元素
