2019-09-20 17:19:01,075 - browserdriver - INFO - 当前选择的浏览器为 Chrome 
2019-09-20 17:19:01,075 - browserdriver - INFO - 测试的URL: http://172.23.23.222:7070/zfxtbgxt/form/86595d4a7f9384381526acb302bff724/insert
2019-09-20 17:19:03,747 - browserdriver - INFO - 启动Chrome浏览器
2019-09-20 17:19:05,912 - readconfig - INFO - 操作第2行元素,当前测试对象元素路径：username1
2019-09-20 17:19:05,923 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:05,976 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:19:06,025 - readconfig - INFO - 操作第3行元素,当前测试对象元素路径：password1
2019-09-20 17:19:06,046 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:06,112 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:19:06,168 - readconfig - INFO - 操作第4行元素,当前测试对象元素路径：submit_btn
2019-09-20 17:19:06,176 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:06,233 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:07,240 - element-exist - INFO - 找到该元素
2019-09-20 17:19:07,252 - seleniumdriver - INFO - 当前页面的ifram个数为1
2019-09-20 17:19:07,252 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="63244b37c314180808b3ff25357339d9", element="0.728950930869148-2")>]
2019-09-20 17:19:07,329 - readconfig - INFO - 操作第7行元素,当前测试对象元素路径：/html/body/div/div/div[2]/div[9]/span[1]
2019-09-20 17:19:07,340 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:07,745 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:07,756 - seleniumdriver - INFO - 当前页面标题为：延长羁押通知案件列表
2019-09-20 17:19:07,761 - ys-qlc - INFO - 进入延长羁押业务成功
2019-09-20 17:19:07,825 - readconfig - INFO - 操作第11行元素,当前测试对象元素路径：jqButton-btn
2019-09-20 17:19:07,835 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:07,871 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:08,038 - ys-qlc - INFO - 开始选择案件和嫌疑人
2019-09-20 17:19:08,062 - choosesupects - INFO - 当前页案件数量为2
2019-09-20 17:19:08,116 - readconfig - INFO - 操作第19行元素,当前测试对象元素路径：/html/body/div[1]/div[1]/table/tbody/tr[1]/td[1]/input
2019-09-20 17:19:08,127 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:08,180 - seleniumdriver - INFO - 元素双击成功
2019-09-20 17:19:08,203 - choosesupects - INFO - 当前提捕流程选择的嫌疑人姓名： 成祖裘
2019-09-20 17:19:08,260 - readconfig - INFO - 操作第20行元素,当前测试对象元素路径：jqButtonSave
2019-09-20 17:19:08,272 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:08,348 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:16,436 - readconfig - INFO - 操作第64行元素,当前测试对象元素路径：jqInputctar
2019-09-20 17:19:16,456 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:16,513 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:19:16,585 - readconfig - INFO - 操作第65行元素,当前测试对象元素路径：jqDatedyjyksrq
2019-09-20 17:19:16,592 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:16,737 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:19:16,807 - readconfig - INFO - 操作第66行元素,当前测试对象元素路径：jqDatedyjyjzrq
2019-09-20 17:19:16,809 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:16,920 - seleniumdriver - INFO - 数据写入成功
2019-09-20 17:19:16,982 - readconfig - INFO - 操作第69行元素,当前测试对象元素路径：save
2019-09-20 17:19:16,993 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:17,041 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:22,158 - readconfig - INFO - 操作第70行元素,当前测试对象元素路径：viewWrit
2019-09-20 17:19:22,167 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:22,207 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:25,217 - jzxt - INFO - 开始上传公安文书
2019-09-20 17:19:26,272 - seleniumdriver - INFO - 当前页面标题为：文件管理
2019-09-20 17:19:26,359 - readconfig - INFO - 操作第22行元素,当前测试对象元素路径：//*[@id="jqTreeAreaFiles_ztree_3_span"]
2019-09-20 17:19:26,369 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:26,421 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:26,493 - readconfig - INFO - 操作第23行元素,当前测试对象元素路径：jqHtmlAreaUp
2019-09-20 17:19:26,503 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:27,203 - seleniumdriver - INFO - 元素点击成功
2019-09-20 17:19:27,217 - seleniumdriver - INFO - 当前页面的ifram个数为3
2019-09-20 17:19:27,217 - seleniumdriver - INFO - 当前页面iframe有[<selenium.webdriver.remote.webelement.WebElement (session="63244b37c314180808b3ff25357339d9", element="0.8741760593079448-3")>, <selenium.webdriver.remote.webelement.WebElement (session="63244b37c314180808b3ff25357339d9", element="0.8741760593079448-4")>, <selenium.webdriver.remote.webelement.WebElement (session="63244b37c314180808b3ff25357339d9", element="0.8741760593079448-5")>]
2019-09-20 17:19:27,307 - readconfig - INFO - 操作第24行元素,当前测试对象元素路径：//*[@id="SWFUpload_0"]
2019-09-20 17:19:27,310 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:27,369 - seleniumdriver - INFO - 元素双击成功
2019-09-20 17:19:27,369 - jzxt - INFO - F://2019-06//autotest//upload.exe chrome F://2019-06//autotest//起诉意见书.pdf
2019-09-20 17:19:32,612 - readconfig - INFO - 操作第26行元素,当前测试对象元素路径：/html/body/div[6]/div/div[1]
2019-09-20 17:19:32,623 - seleniumdriver - INFO - 找到该元素
2019-09-20 17:19:32,654 - seleniumdriver - INFO - 元素双击成功
